I2446	54036	11347	0	27783	0
I3587	92516	181	0	469	0
I2189	81881	3174	0	8111	0
I1701	91461	486	0	1219	0
I0725	89611	1021	0	2534	0
I5870	75093	5305	0	12768	0
I3719	77424	4416	0	11326	0
I3716	85214	2344	0	5608	0
I5872	85021	2404	0	5741	0
Darra.I.Kur_noUDG_d	87484	1628	0	4054	0
ARM001	41194	14846	0	37126	0
DA31_noUDG.SG	73169	5533	0	14464	0
DA35_noUDG.SG	28752	17795	0	46619	0
RISE408_noUDG.SG	83658	2663	0	6845	0
I5068	66475	7564	0	19127	0
I5069	23627	19927	0	49612	0
I6913	92540	230	0	396	0
I5208	19263	21124	0	52779	0
I6912_noUDG	89767	975	0	2424	0
I5205	24190	19684	0	49292	0
I5206	25774	19447	0	47945	0
I5207	18776	21850	0	52540	0
ALX002	62019	8873	0	22274	0
MTT001	21437	20713	0	51016	0
POT002	33754	17105	0	42307	0
I0781	53531	11546	0	28089	0
I0785	86902	1777	0	4487	0
I2423	51097	11953	0	30116	0
I2424	38758	15772	0	38636	0
I2425	75350	5056	0	12760	0
I2427	38214	15896	0	39056	0
I2430	42359	14550	0	36257	0
I2431	32564	17397	0	43205	0
I2509	21754	20574	0	50838	0
I2519	29167	18514	0	45485	0
I2526	61294	9063	0	22809	0
I2181	87211	1800	0	4155	0
I2426	90688	713	0	1765	0
I2175	58133	10113	0	24920	0
Bul10	87164	1810	0	4192	0
I2510	25828	19359	0	47979	0
I2165	23503	20169	0	49494	0
I2176	41795	14682	0	36689	0
Bul4	60804	9214	0	23148	0
I5769	33819	17257	0	42090	0
I0679_d	59088	9749	0	24329	0
I2163	25921	19549	0	47696	0
I2521	27405	18910	0	46851	0
I0706	72206	6050	0	14910	0
I0698	33648	17020	0	42498	0
I0704	85059	2271	0	5836	0
I1298	84935	2320	0	5911	0
I2529	41360	14910	0	36896	0
ANI159-ANI181	58795	9733	0	24638	0
ANI153	91257	521	0	1388	0
HG00759.SG	324	27941	0	64901	0
HG00766.SG	313	28239	0	64614	0
HG00844.SG	214	28007	0	64945	0
HG00851.SG	157	28180	0	64829	0
HG00864.SG	8148	25863	0	59155	0
HG00867.SG	483	28109	0	64574	0
HG00879.SG	8376	25922	0	58868	0
HG00881.SG	377	27671	0	65118	0
HG00956.SG	551	28207	0	64408	0
HG00978.SG	826	28027	0	64313	0
HG00982.SG	695	28132	0	64339	0
HG01028.SG	682	28316	0	64168	0
HG01029.SG	703	28065	0	64398	0
HG01031.SG	2924	27335	0	62907	0
HG01046.SG	861	28115	0	64190	0
HG01794.SG	1658	28264	0	63244	0
HG01795.SG	433	27896	0	64837	0
HG01796.SG	616	27778	0	64772	0
HG01797.SG	367	27841	0	64958	0
HG01798.SG	599	28353	0	64214	0
HG01799.SG	490	28131	0	64545	0
HG01800.SG	485	27749	0	64932	0
HG01801.SG	460	27922	0	64784	0
HG01802.SG	530	27916	0	64720	0
HG01804.SG	950	17185	22100	52931	0
HG01805.SG	612	28264	0	64290	0
HG01806.SG	636	28254	0	64276	0
HG01807.SG	378	28143	0	64645	0
HG01808.SG	753	27695	0	64718	0
HG01809.SG	845	28070	0	64251	0
HG01810.SG	626	28091	0	64449	0
HG01811.SG	405	27918	0	64843	0
HG01812.SG	550	28221	0	64395	0
HG01813.SG	475	27875	0	64816	0
HG01815.SG	550	27805	0	64811	0
HG01816.SG	849	28146	0	64171	0
HG01817.SG	511	28092	0	64563	0
HG02151.SG	556	28152	0	64458	0
HG02152.SG	3785	26844	0	62537	0
HG02153.SG	3795	27502	0	61869	0
HG02154.SG	2061	27476	0	63629	0
HG02155.SG	2043	27540	0	63583	0
HG02156.SG	2753	27308	0	63105	0
HG02164.SG	2758	27620	0	62788	0
HG02165.SG	2916	27277	0	62973	0
HG02166.SG	2395	27516	0	63255	0
HG02178.SG	2395	27169	0	63602	0
HG02179.SG	2666	27397	0	63103	0
HG02180.SG	2493	27351	0	63322	0
HG02181.SG	1471	27588	0	64107	0
HG02182.SG	2682	27479	0	63005	0
HG02184.SG	2975	27245	0	62946	0
HG02185.SG	1984	27779	0	63403	0
HG02186.SG	1724	27641	0	63801	0
HG02187.SG	3675	27399	0	62092	0
HG02188.SG	5254	26657	0	61255	0
HG02190.SG	1801	27618	0	63747	0
HG02250.SG	361	27940	0	64865	0
HG02351.SG	1000	27724	0	64442	0
HG02353.SG	456	28082	0	64628	0
HG02355.SG	870	28131	0	64165	0
HG02356.SG	438	28340	0	64388	0
HG02360.SG	455	27952	0	64759	0
HG02364.SG	680	28073	0	64413	0
HG02367.SG	653	28144	0	64369	0
HG02371.SG	995	27659	0	64512	0
HG02373.SG	380	28222	0	64564	0
HG02374.SG	444	28307	0	64415	0
HG02375.SG	464	27993	0	64709	0
HG02379.SG	403	28148	0	64615	0
HG02380.SG	497	28050	0	64619	0
HG02382.SG	622	28237	0	64307	0
HG02383.SG	395	27793	0	64978	0
HG02384.SG	674	28001	0	64491	0
HG02385.SG	1913	27848	0	63405	0
HG02386.SG	639	27946	0	64581	0
HG02389.SG	854	28108	0	64204	0
HG02390.SG	470	28100	0	64596	0
HG02391.SG	561	28068	0	64537	0
HG02392.SG	501	28225	0	64440	0
HG02394.SG	718	28003	0	64445	0
HG02395.SG	663	28076	0	64427	0
HG02396.SG	958	27664	0	64544	0
HG02397.SG	2197	27259	0	63710	0
HG02398.SG	319	28449	0	64398	0
HG02399.SG	732	27754	0	64680	0
HG02401.SG	632	27906	0	64628	0
HG02402.SG	769	28124	0	64273	0
HG02406.SG	465	28143	0	64558	0
HG02407.SG	692	28351	0	64123	0
HG02408.SG	225	28034	0	64907	0
HG02409.SG	608	28083	0	64475	0
HG02410.SG	90	28248	0	64828	0
NA06984.SG	454	26861	0	65851	0
NA06985.SG	78	27317	0	65771	0
NA06986.SG	94	27103	0	65969	0
NA06989.SG	2231	26381	0	64554	0
NA06994.SG	1858	26339	0	64969	0
NA07000.SG	72	27354	0	65740	0
NA07037.SG	131	27432	0	65603	0
NA07048.SG	4224	26296	0	62646	0
NA07051.SG	10229	24179	0	58758	0
NA07056.SG	1225	26685	0	65256	0
NA07347.SG	131	27180	0	65855	0
NA07357.SG	624	26684	0	65858	0
NA10847.SG	75	27481	0	65610	0
NA10851.SG	1115	26969	0	65082	0
NA11829.SG	255	26997	0	65914	0
NA11830.SG	13216	22969	0	56981	0
NA11831.SG	2575	26622	0	63969	0
NA11832.SG	78	27319	0	65769	0
NA11840.SG	362	27391	0	65413	0
NA11843.SG	1050	27306	0	64810	0
NA11881.SG	224	26719	0	66223	0
NA11892.SG	275	27228	0	65663	0
NA11893.SG	876	27419	0	64871	0
NA11894.SG	927	26862	0	65377	0
NA11918.SG	422	27515	0	65229	0
NA11919.SG	151	27237	0	65778	0
NA11920.SG	172	26825	0	66169	0
NA11930.SG	340	27033	0	65793	0
NA11931.SG	1133	26515	0	65518	0
NA11932.SG	656	27100	0	65410	0
NA11933.SG	550	26778	0	65838	0
NA11992.SG	1665	26913	0	64588	0
NA11994.SG	116	27451	0	65599	0
NA11995.SG	2463	26754	0	63949	0
NA12003.SG	1539	26844	0	64783	0
NA12004.SG	105	27520	0	65541	0
NA12005.SG	78	26993	0	66095	0
NA12006.SG	133	27286	0	65747	0
NA12043.SG	1129	26847	0	65190	0
NA12044.SG	105	26939	0	66122	0
NA12045.SG	191	26761	0	66214	0
NA12046.SG	416	26776	0	65974	0
NA12058.SG	460	27163	0	65543	0
NA12144.SG	101	27360	0	65705	0
NA12154.SG	1042	27285	0	64839	0
NA12155.SG	311	27169	0	65686	0
NA12156.SG	861	26762	0	65543	0
NA12234.SG	726	26927	0	65513	0
NA12249.SG	5770	25347	0	62049	0
NA12272.SG	7403	25431	0	60332	0
NA12273.SG	566	27533	0	65067	0
NA12275.SG	8466	24873	0	59827	0
NA12282.SG	465	26671	0	66030	0
NA12283.SG	508	27001	0	65657	0
