Ne30_genotyping_noUDG	1615	325	514	1186	0
Ne61_genotyping_noUDG	1616	304	493	1227	0
Ne35_genotyping_noUDG	1616	303	461	1260	0
I3931	2584	319	0	737	0
I3930	2733	278	0	629	0
CAO009013	342	964	0	2334	0
I14200	2967	228	0	445	0
I2446	1873	524	0	1243	0
I13580	3163	150	0	327	0
I1415_enhanced	3309	94	0	237	0
I1701_enhanced	3523	28	0	89	0
I1710	3127	160	0	353	0
I4427	2825	244	0	571	0
I13778	625	964	0	2051	0
I0231	114	1017	0	2509	0
I1525	469	955	0	2216	0
I1926	2764	260	0	616	0
I5870	2650	315	0	675	0
I3719	2870	229	0	541	0
I3716	3274	111	0	255	0
I5872	3192	135	0	313	0
Darra.I.Kur_noUDG_d	3369	84	0	187	0
I14689	1563	616	0	1461	0
I15705	3259	122	0	259	0
I16253	2055	460	0	1125	0
I13835	206	1022	0	2412	0
I13840	558	889	0	2193	0
I8471	3022	188	0	430	0
I13839	663	860	0	2117	0
I14622	923	795	0	1922	0
I15706	673	894	0	2073	0
I15707	659	859	0	2122	0
I0308	1991	507	0	1142	0
I0309	1519	642	0	1479	0
I2230	775	876	0	1989	0
I2232	3516	44	0	80	0
I7086	3284	104	0	252	0
I12941	568	971	0	2101	0
I12942	2538	348	0	754	0
I12943	607	939	0	2094	0
I12355	930	888	0	1822	0
I8351	1059	735	0	1846	0
I8348	2919	221	0	500	0
I8349	1879	526	0	1235	0
I12376	2837	236	0	567	0
I12356	1050	798	0	1792	0
I12357	1232	797	0	1611	0
I12358	787	896	0	1957	0
I12359	2173	473	0	994	0
I12360	3138	169	0	333	0
I12361	3105	171	0	364	0
I12362	688	1000	0	1952	0
I12354	403	990	0	2247	0
I12363	1081	795	0	1764	0
I12364	2669	324	0	647	0
I12366	1563	652	0	1425	0
I12367	2152	470	0	1018	0
I12365	2266	431	0	943	0
I16119	1262	721	0	1657	0
I1409	3299	101	0	240	0
I1631	730	855	0	2055	0
I1632	775	892	0	1973	0
I1634	1023	788	0	1829	0
I1659	738	898	0	2004	0
I1633	677	919	0	2044	0
I1635	806	918	0	1916	0
I1658	781	844	0	2015	0
ARM001	1248	719	0	1673	0
ARM002	943	815	0	1882	0
I13599	694	895	0	2051	0
I14339	1943	517	0	1180	0
I15132	784	897	0	1959	0
I16706	3580	16	0	44	0
I14340	627	962	0	2051	0
I1657	867	825	0	1948	0
I16117	1134	781	0	1725	0
I16191	1079	733	0	1828	0
I17180	1487	610	0	1543	0
I17181	1085	727	0	1828	0
I16219	1723	527	0	1390	0
I19322	436	921	0	2283	0
I13947	2674	285	0	681	0
I14054	649	1016	0	1975	0
I14057	593	905	0	2142	0
I16536	2762	275	0	603	0
I16707	1099	763	0	1778	0
I17184	1233	708	0	1699	0
I3938	2649	331	0	660	0
I3944	3398	75	0	167	0
I17308	2257	398	0	985	0
I19327	476	953	0	2211	0
I1639	992	792	0	1856	0
I13948	693	883	0	2064	0
I15732	642	957	0	2041	0
I15733	634	922	0	2084	0
I15734	599	871	0	2170	0
I16217	1195	767	0	1678	0
I16220	1076	832	0	1732	0
I16537	1145	685	0	1810	0
I16554	1085	796	0	1759	0
I17182	1411	719	0	1510	0
I19329	375	1062	0	2203	0
I19338	450	970	0	2220	0
I19353	419	981	0	2240	0
I19354	335	1036	0	2269	0
I20439	541	1006	0	2093	0
I20440	1486	682	0	1472	0
I20441	832	844	0	1964	0
I20443	393	933	0	2314	0
I14603	421	921	0	2298	0
I14618	590	971	0	2079	0
I14620	558	980	0	2102	0
I19328	490	950	0	2200	0
I14617	634	873	0	2133	0
DA35_noUDG.SG	962	764	0	1914	0
RISE396_noUDG.SG	3367	62	0	211	0
RISE397_noUDG.SG	2649	270	0	721	0
RISE407_noUDG.SG	2956	192	0	492	0
RISE408_noUDG.SG	3252	111	0	277	0
RISE412_noUDG.SG	3173	111	0	356	0
I20436	1879	584	0	1177	0
I20444	1436	709	0	1495	0
I20438	410	990	0	2240	0
I20437	456	904	0	2280	0
I20442	2424	389	0	827	0
I14813	733	905	0	2002	0
I1656	712	873	0	2055	0
I17183	1081	787	0	1772	0
RISE413_noUDG.SG	3553	26	0	61	0
RISE416_noUDG.SG	3536	30	0	74	0
RISE423_noUDG.SG	2253	368	0	1019	0
I13949	3388	77	0	175	0
I11853	3325	104	0	211	0
I11855	909	804	0	1927	0
I13031	3257	130	0	253	0
I13032	3551	26	0	63	0
I13035	3090	169	0	381	0
I5069	682	869	0	2089	0
I6913	3608	9	0	23	0
ALX002	2183	436	0	1021	0
MTT001	552	949	0	2139	0
POT002	873	805	0	1962	0
I13320	646	941	0	2053	0
I14875	1895	542	0	1203	0
I14922	817	874	0	1949	0
I14923	1695	583	0	1362	0
I14878	1111	800	0	1729	0
I14920	1623	632	0	1385	0
I14921	1206	758	0	1676	0
PCV003	2369	401	0	870	0
I14876	2452	368	0	820	0
I13322	562	960	0	2118	0
I13737	1203	712	0	1725	0
I13738	2482	344	0	814	0
I13739	2688	288	0	664	0
I13558	2666	321	0	653	0
I14879	861	843	0	1936	0
I14880	2054	509	0	1077	0
I14881	2700	296	0	644	0
I14882	1621	635	0	1384	0
I14883	765	856	0	2019	0
I13560	2356	394	0	890	0
PC537_noUDG.SG	4	1067	0	2569	0
GoyetQ116-1_noUDG	1678	621	0	1341	0
GoyetQ376-19_noUDG_d	3625	4	0	11	0
GoyetQ53-1_noUDG	3602	10	0	28	0
GoyetQ56-16_noUDG	3603	13	0	24	0
GoyetQ-2_udg	2847	225	0	568	0
I24540	2118	462	0	1060	0
I7543	3220	128	0	292	0
I8041	3410	74	0	156	0
I19950	1114	799	0	1727	0
I5455	883	828	0	1929	0
I6235	826	833	0	1981	0
I6236	588	901	0	2151	0
I19167	3472	58	0	110	0
I19942	3081	187	0	372	0
I3442	482	959	0	2199	0
I5454	1248	688	0	1704	0
I7544	1141	803	0	1696	0
I13267	775	919	0	1946	0
I5456	1815	560	0	1265	0
I5457	2485	334	0	821	0
I19169	3344	100	0	196	0
I13268	3069	159	0	412	0
I3443	2086	497	0	1057	0
IO2	1543	683	0	1414	0
MIS3	784	870	0	1986	0
MIS5	1850	547	0	1243	0
I0977	3393	81	0	166	0
I0978	2809	254	0	577	0
I19561	1931	521	0	1188	0
Enoque65_noUDG.SG	3530	45	0	65	0
I9054_noUDG_d	2841	217	0	582	0
I9055_noUDG_d	3509	30	0	101	0
I9056_noUDG_d	3461	47	0	132	0
I9058_noUDG	3208	132	0	300	0
I9057_noUDG_d	3586	17	0	37	0
CP18	1370	649	0	1621	0
CP25	1001	830	0	1809	0
CP21	1066	784	0	1790	0
CP22	1453	687	0	1500	0
LAR001	1939	521	0	1180	0
LAR002	2368	388	0	884	0
MOS001	2528	317	0	795	0
Sumidouro4_noUDG.SG	2203	357	0	1080	0
Sumidouro5_noUDG.SG	13	1049	0	2578	0
Sumidouro6_noUDG.SG	1107	671	0	1862	0
Sumidouro7_noUDG.SG	2782	202	0	656	0
Sumidouro8_noUDG.SG	3315	78	0	247	0
I0781	1922	516	0	1202	0
I0785	3394	71	0	175	0
I2423	1555	528	0	1557	0
I2424	1183	716	0	1741	0
I2425	2789	252	0	599	0
I2427	1066	805	0	1769	0
I2430	1275	703	0	1662	0
I2431	857	820	0	1963	0
