ind	co1	co2
42784	9.4704050465036	9.4704050465036
8161	6.4505642631053215	6.4505642631053215
12398	0.9596775538295539	0.9596775538295539
42047	0.6920892990171723	0.6920892990171723
43565	8.372888226793936	8.372888226793936
32738	1.451910234469877	1.451910234469877
43503	4.998233220767504	4.998233220767504
17147	2.81020160161789	2.81020160161789
11950	3.331412503534487	3.331412503534487
25801	0.47395112499083525	0.47395112499083525
9213	0.16108906535792428	0.16108906535792428
1367	2.782207094553312	2.782207094553312
12019	0.16108555290889343	0.16108555290889343
34824	1.4427427798908945	1.4427427798908945
1640	0.017505650397322197	0.017505650397322197
10621	4.905030483435697	4.905030483435697
43290	3.331996123815366	3.331996123815366
24719	0.41898283021791094	0.41898283021791094
40120	0.5048565564292473	0.5048565564292473
20319	0.23205818641189124	0.23205818641189124
16210	4.427381821818885	4.427381821818885
44272	5.10156039437382	5.10156039437382
37698	4.622372408482507	4.622372408482507
10482	1.1553616804925997	1.1553616804925997
6930	0.24638898168170018	0.24638898168170018
16816	1.9209537457630703	1.9209537457630703
42241	1.4875033866060794	1.4875033866060794
13669	7.404833865696139	7.404833865696139
42450	1.5947403204741841	1.5947403204741841
31033	3.434222582347687	3.434222582347687
8887	0.8678066591592435	0.8678066591592435
4578	4.146489029537061	4.146489029537061
26443	0.07086119301325987	0.07086119301325987
4025	2.371383505144719	2.371383505144719
3402	1.502155252624809	1.502155252624809
5788	0.5630013952882171	0.5630013952882171
7020	1.040174362541736	1.040174362541736
35324	0.9868873774578828	0.9868873774578828
17760	4.430711903442089	4.430711903442089
31990	0.22817280522905328	0.22817280522905328
37825	2.859321938636838	2.859321938636838
41228	7.8886241854344235	7.8886241854344235
21148	4.003918810517521	4.003918810517521
31419	0.9076036524838441	0.9076036524838441
41517	5.611015616075919	5.611015616075919
9048	0.20382480708130707	0.20382480708130707
3608	1.5457986206718413	1.5457986206718413
33452	1.077754044708203	1.077754044708203
36763	7.397124864525358	7.397124864525358
1478	0.8831371884694561	0.8831371884694561
31027	0.8970628597991716	0.8970628597991716
20360	1.708427736461253	1.708427736461253
556	2.9077478829811363	2.9077478829811363
45010	2.432121661858781	2.432121661858781
39491	0.8111092814231515	0.8111092814231515
20948	0.8193092685897964	0.8193092685897964
9397	0.5652661311103775	0.5652661311103775
35596	1.1944836651608484	1.1944836651608484
27745	0.3444256113435199	0.3444256113435199
4218	3.2662892614588404	3.2662892614588404
34412	2.952317197240526	2.952317197240526
