ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
4255	1	45683	True	28.4666803479006	42.9695685179433	3136	3137	OOA
39880	3	7097	True	35.3270539243942	36.5623994190182	26222	26223	ANA
35120	2	11751	True	54.5870203401074	35.2233014723926	23406	23407	EHG
18703	2	27914	True	57.1728797918214	37.578566127779	13804	13805	EHG
9893	1	38536	True	42.3391294078222	61.6774280016807	7350	7351	OOA
39134	2	7868	True	59.9706706677017	35.9737211643094	25754	25755	EHG
5838	1	43705	True	33.0925258114142	50.6157683721528	4336	4337	OOA
32045	3	14844	True	40.1491105936672	36.4443964724278	21598	21599	ANA
29598	2	17158	True	61.3097202952098	47.3655531549476	20202	20203	EHG
33948	2	12932	True	60.4830145254517	48.0449087138837	22710	22711	EHG
41942	4	4768	True	48.4635074376676	22.0440650145895	27544	27545	EUR
32444	3	14447	True	37.173384446726	34.8836186030577	21828	21829	ANA
5966	1	43549	True	33.1772065915656	52.9211217023257	4428	4429	OOA
804	1	49998	True	30.7596364244592	31.5661592550838	544	545	OOA
2567	1	47785	True	28.6048487638065	35.64631344054	1886	1887	OOA
20415	3	26183	True	40.9000868849308	36.4713328004094	14834	14835	ANA
13682	1	33847	True	42.2606702337714	59.1908589579678	10228	10229	OOA
6761	1	42522	True	33.1449342804008	55.4955591024821	5034	5035	OOA
14418	1	32980	True	39.0361507884996	59.7162157490195	10770	10771	OOA
39882	3	7096	True	41.4957986595043	34.4784854743948	26224	26225	ANA
37150	2	9750	True	54.6637910167288	49.3194044842201	24570	24571	EHG
43373	5	3148	True	52.6766761001653	24.4865204725904	28492	28493	YAM
16435	1	30413	True	36.7411955936691	61.3241025331311	12296	12297	OOA
12073	1	35755	True	40.2855615376201	61.8050341895518	8990	8991	OOA
11391	1	36716	True	40.5145029825262	58.5781901004183	8482	8483	OOA
6808	1	42450	True	34.524712527896	55.503700644712	5068	5069	OOA
24723	4	22019	True	41.3608295315814	26.0176027214191	17334	17335	EUR
43624	5	2857	True	49.0791570561108	17.5777952965994	28656	28657	YAM
