ind_id	pop	time	sampled	lat	lon	node1	node2
21861	EHG	24930	True	5.48428185487459	47.7004248853952	15562	15563
28482	ANA	18510	True	6.80338321030024	45.2307452935791	19448	19449
6002	OOA	43543	True	52.1199928476129	32.505825223989	4432	4433
42760	EUR	3911	True	19.7876915668544	50.7858932328349	28014	28015
34824	EUR	12189	True	37.9594332794779	57.5468004911097	23152	23153
16822	OOA	30035	True	60.0189140307335	42.0094046227588	12510	12511
31591	EHG	15422	True	12.8958570583953	47.4738546197526	21248	21249
560	OOA	50309	True	32.0121060792082	30.4653969291557	372	373
2342	OOA	48097	True	38.6937400161132	26.5062192443276	1696	1697
31890	ANA	15117	True	23.69729559401	46.3409139628655	21426	21427
11693	OOA	36346	True	60.8226325322073	40.4052220487099	8712	8713
22489	EUR	24302	True	25.016772639471	50.6867858864473	15930	15931
39143	EHG	8022	True	9.3462699295239	47.8375217367038	25666	25667
42718	YAM	3965	True	27.181311360916	49.9246591847723	27982	27983
20429	EHG	26293	True	49.6436739282909	60.2146380907798	14758	14759
15001	OOA	32299	True	57.769916181776	39.0929251858889	11156	11157
12348	OOA	35441	True	58.9242815869946	42.0180832723395	9172	9173
13903	OOA	33665	True	57.5385912937592	41.8997627948538	10324	10325
42955	YAM	3701	True	10.5381467807338	53.581863956666	28120	28121
11187	OOA	36959	True	58.2068575606688	39.6836402070796	8326	8327
19872	ANA	26868	True	39.6321327790997	39.2076472094672	14396	14397
18306	OOA	28281	True	57.6365967730721	41.4295236165435	13572	13573
19281	EHG	27456	True	53.3368715968688	55.830219060578	14064	14065
32311	EUR	14722	True	37.3177208614853	39.789569748552	21658	21659
36173	EHG	10837	True	40.2709387663009	56.6460075413054	23926	23927
45194	EUR	1135	True	23.6822676753375	52.0646671226942	29656	29657
15236	OOA	31949	True	63.6320898398102	40.5348639649796	11334	11335
34939	EHG	12061	True	24.5371881133177	45.5660174192103	23210	23211
27159	ANA	19778	True	3.21190416781666	46.4654786145867	18664	18665
30911	EHG	16126	True	29.1815649488038	38.9197874518345	20864	20865
13698	OOA	33902	True	56.7472923618419	39.7878993465107	10186	10187
37428	ANA	9668	True	30.3630603268875	36.7979408021532	24612	24613
36829	EUR	10188	True	30.7540598531537	39.4817932701782	24300	24301
18236	OOA	28334	True	57.8770056919211	40.0544618586562	13538	13539
26751	EHG	20209	True	51.6178490357584	56.0095446942179	18414	18415
42267	ANA	4541	True	19.1243234233227	47.6532811994778	27670	27671
11736	OOA	36279	True	64.3181039884999	39.6359597497797	8744	8745
21523	ANA	25226	True	59.8753022123124	40.521159883505	15400	15401
33452	ANA	13553	True	36.1373264105501	35.8984581334306	22372	22373
11079	OOA	37092	True	59.1961651568321	39.2920038831471	8244	8245
9193	OOA	39436	True	59.5091982054628	37.4831545060641	6852	6853
26012	EHG	20967	True	16.9273925136631	48.298835498455	17990	17991
19304	OOA	27428	True	57.0716807419964	41.4443610492389	14080	14081
5791	OOA	43807	True	51.2378383782838	29.9269557257894	4284	4285
32073	EUR	14936	True	28.9027417433661	49.0178518582199	21550	21551
10428	OOA	37906	True	58.6549410307832	40.8627655997003	7758	7759
41826	EUR	5103	True	32.9478503274316	55.9960537133025	27376	27377
35303	ANA	11704	True	35.2511308411089	38.1505766540115	23426	23427
40799	YAM	6295	True	27.8122527860695	50.4402047252413	26696	26697
8104	OOA	40836	True	57.2376778326199	35.8568279842557	6028	6029
31033	EHG	15996	True	48.5840576058792	58.1755922832443	20918	20919
20727	OOA	25973	True	35.3817288402669	38.7616924570871	14942	14943
38239	EHG	8876	True	24.795675102068	48.5423867634797	25106	25107
30877	EHG	16158	True	38.825807772813	39.978596443699	20846	20847
26135	ANA	20859	True	32.951600580723	59.1972395757811	18056	18057
18234	OOA	28342	True	59.2483724798362	39.1497587689436	13534	13535
14301	OOA	33210	True	58.5390904459041	43.2257790220222	10626	10627
40210	EHG	6949	True	33.0774115697646	40.8576472920153	26304	26305
18556	OOA	28059	True	57.2427855708733	40.3384179181205	13714	13715
42555	ANA	4191	True	16.9256852806476	53.314152918187	27878	27879
17237	OOA	29505	True	56.022388243663	40.8205456376386	12828	12829
31646	EUR	15360	True	23.0995147951504	53.3261124650739	21280	21281
10812	OOA	37409	True	63.2924921219095	37.6449655842233	8054	8055
22928	EHG	23915	True	19.3299038939984	42.9327739642917	16168	16169
38990	EUR	8180	True	33.2038025402339	38.0327000406154	25546	25547
9692	OOA	38791	True	63.3595200200994	38.7825788450397	7226	7227
3707	OOA	46398	True	39.7349427362737	29.7370682161472	2718	2719
43384	YAM	3289	True	14.1002284121715	49.5774827115251	28402	28403
19137	ANA	27605	True	58.4220849893458	40.7631836661206	13984	13985
31681	ANA	15340	True	44.0715134552406	54.1834794585663	21288	21289
8429	OOA	40409	True	57.2145719856115	39.603628425466	6270	6271
1926	OOA	48620	True	37.2680767959081	30.8332909427576	1400	1401
44476	EUR	2122	True	18.7422554187584	45.8125252893807	29096	29097
4947	OOA	44869	True	46.0408924823327	31.6672860958789	3630	3631
35997	EUR	10986	True	45.8259336194753	57.0473578534791	23828	23829
10049	OOA	38336	True	61.5586636641308	38.992044015346	7484	7485
32400	ANA	14627	True	35.0061692594946	40.1637081742151	21730	21731
29356	ANA	17610	True	24.2485048578001	47.6095410891642	19954	19955
13112	OOA	34580	True	63.6313690124094	38.1025355490867	9730	9731
32591	EHG	14450	True	39.4671602477292	36.795681610075	21826	21827
6930	OOA	42349	True	52.9400801450063	34.6311251082059	5130	5131
26104	EUR	20875	True	13.2940033039108	45.712868944195	18036	18037
17281	OOA	29442	True	61.9493085977716	37.7697992549226	12866	12867
810	OOA	50003	True	32.6542692398227	29.7522443454417	540	541
36966	ANA	10046	True	24.259087656426	44.7893752258349	24382	24383
3473	OOA	46707	True	44.2598149510227	29.5901029586681	2548	2549
32946	EUR	14082	True	22.8988279321058	45.8658245912951	22054	22055
35014	EUR	12025	True	31.3616473296335	37.727879589595	23242	23243
20697	OOA	25994	True	60.761223711425	36.9167535081999	14934	14935
30818	EHG	16207	True	23.8887100180359	47.4006052665605	20816	20817
6729	OOA	42610	True	49.7908298669372	34.8546588054135	4986	4987
12671	OOA	35059	True	60.3179309763769	40.5062388641277	9416	9417
43350	YAM	3316	True	21.9512790519975	53.5842527748122	28384	28385
31952	EUR	15078	True	43.9500269009791	59.5726290631109	21444	21445
396	OOA	50528	True	29.7545745158175	28.168063357366	240	241
40644	EUR	6488	True	45.483937820187	55.5712337861235	26590	26591
18116	OOA	28450	True	58.3657081923864	42.7379058932546	13470	13471
2530	OOA	47863	True	37.7377311010333	31.8838065684989	1834	1835
1691	OOA	48929	True	32.7434539554463	30.2381791712779	1226	1227
28941	EUR	18027	True	3.59381872665867	49.1696012211861	19724	19725
3401	OOA	46816	True	43.4650170977982	31.9436419165717	2498	2499
29778	EUR	17242	True	30.3993037248915	38.7038797225834	20164	20165
16575	OOA	30343	True	60.8868990588292	40.0937077662939	12332	12333
38043	EHG	9066	True	43.2798491677226	58.0091615686299	24992	24993
42502	YAM	4239	True	11.1649357082912	53.4694992977435	27844	27845
33380	ANA	13627	True	47.1480525846977	55.4360396398311	22344	22345
414	OOA	50497	True	32.2389818569882	27.898295731517	256	257
43625	YAM	3032	True	22.3834684214353	52.7991941683089	28564	28565
45409	EUR	677	True	9.57370929467447	45.9760916188557	29908	29909
27745	ANA	19234	True	0.668945963763872	48.3352945152871	19022	19023
21307	OOA	25427	True	29.9152225744024	36.5729701375453	15266	15267
18117	OOA	28448	True	64.0799434969732	38.1930558182192	13472	13473
17760	OOA	28884	True	64.5288330098853	39.8693692454586	13206	13207
17145	OOA	29648	True	60.6730961618658	41.1492688258521	12764	12765
10118	OOA	38267	True	61.8290726467159	39.8387473219431	7520	7521
11975	OOA	35932	True	61.8667845133972	42.1814564883432	8896	8897
7020	OOA	42256	True	53.1285127069569	35.6940191885162	5200	5201
34414	ANA	12592	True	33.1088803381016	37.349615078195	22912	22913
41308	EUR	5715	True	11.8080837353307	50.4978884604691	27038	27039
30881	ANA	16148	True	35.5586041588105	38.6768635103388	20850	20851
42286	YAM	4509	True	37.5212743913743	52.5070042983966	27698	27699
22615	EUR	24178	True	13.9578668466324	47.7162340396576	16006	16007
27137	EUR	19814	True	38.2358356239186	54.1475892905058	18640	18641
