ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
6077	1	43405	True	33.936423159485	50.9291691700849	4514	4515	OOA
5201	1	44514	True	29.4027007343253	51.9630853307744	3848	3849	OOA
5351	1	44313	True	32.1547229740784	52.1339308228189	3956	3957	OOA
4091	1	45893	True	29.5538259549426	42.2468756585664	3016	3017	OOA
27031	3	19753	True	40.1067852210656	30.0253544388873	18674	18675	ANA
19823	3	26785	True	36.2623771430134	33.4964406286561	14450	14451	ANA
17744	1	28788	True	40.5579127471322	64.0639469067012	13280	13281	OOA
11058	1	37112	True	38.9156564806221	62.2981287200421	8228	8229	OOA
5970	1	43531	True	34.2880276096368	52.4810053326847	4436	4437	OOA
6935	1	42296	True	34.1523765945688	53.7525314742583	5170	5171	OOA
25988	2	20830	True	58.48756383658	31.4205085736514	18078	18079	EHG
24295	3	22433	True	38.5744442854429	37.3254258982914	17062	17063	ANA
36751	4	10107	True	49.0129158636189	15.5342034350161	24348	24349	EUR
15201	1	31919	True	40.7489332646793	62.0874431480657	11360	11361	OOA
22871	4	23787	True	51.817206013351	18.3189511017876	16246	16247	EUR
45035	4	1196	True	48.7494756346185	24.6192877554165	29620	29621	EUR
20036	1	26547	True	40.718836409157	63.6364039961899	14608	14609	OOA
34601	3	12293	True	39.0171568953106	32.2903927487519	23088	23089	ANA
23787	2	22871	True	56.6957645609546	45.3043117150256	16766	16767	EHG
7674	1	41331	True	35.7466896642447	57.3198072073548	5722	5723	OOA
39549	3	7425	True	38.1177029981181	38.8331380646618	26024	26025	ANA
21448	1	25116	True	40.8708158441373	59.3399699216542	15474	15475	OOA
1677	1	48929	True	30.3595660467839	35.4078932813018	1226	1227	OOA
10385	1	37967	True	42.5712304962652	58.0764332475288	7728	7729	OOA
15927	1	31049	True	38.5874088349912	61.4181382014767	11916	11917	OOA
40220	3	6769	True	44.1056102439874	27.6547291207395	26422	26423	ANA
29130	4	17636	True	53.5309679507371	11.7711651738484	19934	19935	EUR
17281	1	29322	True	38.3491090330213	57.9576174934725	12944	12945	OOA
15686	1	31346	True	37.3714422826712	60.4287157246104	11724	11725	OOA
26621	4	20138	True	48.2503516136428	9.39628575695193	18462	18463	EUR
19612	3	26988	True	37.3846640437939	32.7221061365903	14328	14329	ANA
34720	2	12170	True	58.0161516011564	36.8542942868877	23164	23165	EHG
13963	1	33525	True	37.336745752131	61.2393207769982	10422	10423	OOA
7714	1	41273	True	37.7324168664797	56.2734250171578	5756	5757	OOA
44877	4	1451	True	47.8692955725203	13.2687208778344	29488	29489	EUR
