Ne30_genotyping_noUDG	1901	301	328	1020	0
Ne61_genotyping_noUDG	1904	234	396	1016	0
Ne35_genotyping_noUDG	1900	257	383	1010	0
I3931	2915	177	0	458	0
I3930	2955	187	0	408	0
CAO009013	3544	3	0	3	0
I14200	3084	146	0	320	0
I2446	3216	86	0	248	0
I13580	3538	4	0	8	0
I1415_enhanced	2725	236	0	589	0
I1701_enhanced	1397	629	0	1524	0
I1710	3295	77	0	178	0
I4427	3476	21	0	53	0
I13778	3248	72	0	230	0
I0231	3513	7	0	30	0
I1525	3293	69	0	188	0
I1926	2883	180	0	487	0
I5870	2735	227	0	588	0
I3719	3441	25	0	84	0
I3716	2948	140	0	462	0
I5872	2765	201	0	584	0
Darra.I.Kur_noUDG_d	3342	57	0	151	0
I14689	62	1017	0	2471	0
I15705	2	1015	0	2533	0
I16253	1	991	0	2558	0
I13835	1	1019	0	2530	0
I13840	91	966	0	2493	0
I8471	58	1029	0	2463	0
I13839	25	994	0	2531	0
I14622	83	955	0	2512	0
I15706	74	972	0	2504	0
I15707	165	956	0	2429	0
I0308	17	995	0	2538	0
I0309	1	974	0	2575	0
I2230	82	1043	0	2425	0
I2232	100	1037	0	2413	0
I7086	96	994	0	2460	0
I12941	56	974	0	2520	0
I12942	134	1000	0	2416	0
I12943	94	990	0	2466	0
I12355	5	987	0	2558	0
I8351	101	967	0	2482	0
I8348	85	961	0	2504	0
I8349	146	962	0	2442	0
I12376	77	999	0	2474	0
I12356	15	966	0	2569	0
I12357	382	958	0	2210	0
I12358	158	996	0	2396	0
I12359	142	969	0	2439	0
I12360	68	999	0	2483	0
I12361	93	968	0	2489	0
I12362	114	997	0	2439	0
I12354	117	990	0	2443	0
I12363	59	1075	0	2416	0
I12364	16	982	0	2552	0
I12366	16	996	0	2538	0
I12367	121	1034	0	2395	0
I12365	26	972	0	2552	0
I16119	140	955	0	2455	0
I1409	34	978	0	2538	0
I1631	30	946	0	2574	0
I1632	31	939	0	2580	0
I1634	136	932	0	2482	0
I1659	23	1009	0	2518	0
I1633	10	966	0	2574	0
I1635	24	1005	0	2521	0
I1658	10	1035	0	2505	0
ARM001	18	1030	0	2502	0
ARM002	16	1054	0	2480	0
I13599	220	936	0	2394	0
I14339	103	939	0	2508	0
I15132	23	1009	0	2518	0
I16706	415	829	0	2306	0
I14340	2	961	0	2587	0
I1657	15	975	0	2560	0
I16117	12	1027	0	2511	0
I16191	11	946	0	2593	0
I17180	25	955	0	2570	0
I17181	29	954	0	2567	0
I16219	53	670	777	2050	0
I19322	61	659	822	2008	0
I13947	68	583	1022	1877	0
I14054	59	601	959	1931	0
I14057	60	691	735	2064	0
I16536	64	633	962	1891	0
I16707	59	708	791	1992	0
I17184	62	637	862	1989	0
I3938	48	623	886	1993	0
I3944	47	585	813	2105	0
I17308	63	613	873	2001	0
I19327	76	678	858	1938	0
I1639	1594	557	0	1399	0
I13948	1457	583	0	1510	0
I15732	2602	281	0	667	0
I15733	3224	89	0	237	0
I15734	2909	201	0	440	0
I16217	3536	6	0	8	0
I16220	3538	3	0	9	0
I16537	2139	383	0	1028	0
I16554	3325	67	0	158	0
I17182	2718	263	0	569	0
I19329	1334	696	0	1520	0
I19338	1735	540	0	1275	0
I19353	30	1038	0	2482	0
I19354	721	838	0	1991	0
I20439	2928	192	0	430	0
I20440	3476	17	0	57	0
I20441	3467	29	0	54	0
I20443	2400	319	0	831	0
I14603	2201	359	0	990	0
I14618	3104	119	0	327	0
I14620	2722	230	0	598	0
I19328	902	831	0	1817	0
I14617	2238	357	0	955	0
DA35_noUDG.SG	3438	41	0	71	0
RISE396_noUDG.SG	1496	633	0	1421	0
RISE397_noUDG.SG	3511	7	0	32	0
RISE407_noUDG.SG	2643	291	0	616	0
RISE408_noUDG.SG	1276	676	0	1598	0
RISE412_noUDG.SG	3531	5	0	14	0
I20436	1924	480	0	1146	0
I20444	2166	388	0	996	0
I20438	2983	166	0	401	0
I20437	3428	34	0	88	0
I20442	2936	166	0	448	0
I14813	1185	661	0	1704	0
I1656	1172	721	0	1657	0
I17183	1539	601	0	1410	0
RISE413_noUDG.SG	1490	579	0	1481	0
RISE416_noUDG.SG	1465	626	0	1459	0
RISE423_noUDG.SG	1425	613	0	1512	0
I13949	2227	363	0	960	0
I11853	2011	424	0	1115	0
I11855	2015	454	0	1081	0
I13031	2078	398	0	1074	0
I13032	2340	342	0	868	0
I13035	1070	723	0	1757	0
I5069	1043	742	0	1765	0
I6913	1139	702	0	1709	0
ALX002	1288	622	0	1640	0
MTT001	2401	354	0	795	0
POT002	1397	647	0	1506	0
I13320	1081	698	0	1771	0
I14875	2680	268	0	602	0
I14922	1493	632	0	1425	0
I14923	1602	573	0	1375	0
I14878	1606	571	0	1373	0
I14920	1607	580	0	1363	0
I14921	1273	653	0	1624	0
PCV003	2581	273	0	696	0
I14876	1507	610	0	1433	0
I13322	1456	580	0	1514	0
I13737	1465	600	0	1485	0
I13738	1561	570	0	1419	0
I13739	2222	392	0	936	0
I13558	1892	472	0	1186	0
I14879	1881	493	0	1176	0
I14880	1909	499	0	1142	0
I14881	1976	473	0	1101	0
I14882	1905	467	0	1178	0
I14883	1847	499	0	1204	0
I13560	1548	534	0	1468	0
PC537_noUDG.SG	2391	359	0	800	0
GoyetQ116-1_noUDG	3	1078	0	2469	0
GoyetQ376-19_noUDG_d	10	984	0	2556	0
GoyetQ53-1_noUDG	37	937	0	2576	0
GoyetQ56-16_noUDG	7	962	0	2581	0
GoyetQ-2_udg	8	963	0	2579	0
