Ne30_genotyping_noUDG	1943	404	460	1721	0
Ne61_genotyping_noUDG	1944	378	539	1667	0
Ne35_genotyping_noUDG	1945	338	551	1694	0
I17622	4519	6	0	3	0
I13833	431	1142	0	2955	0
I3931	3455	327	0	746	0
I3930	3496	292	0	740	0
I13559	4077	120	0	331	0
I24542_d	3897	181	0	450	0
I19493_in.preparation	4246	66	0	216	0
CAO009013	514	1096	0	2918	0
I16326	2439	605	0	1484	0
I8122	3719	222	0	587	0
I14200	3822	200	0	506	0
I2446	2602	577	0	1349	0
I19043_old	4467	16	0	45	0
I13433	4271	76	0	181	0
I13531	4269	58	0	201	0
I13580	4041	125	0	362	0
I7527	4128	114	0	286	0
I6441_d	3831	188	0	509	0
I6445	3405	315	0	808	0
I2189	3971	153	0	404	0
I1072	2705	491	0	1332	0
I1415_enhanced	4116	120	0	292	0
I1701_enhanced	4409	34	0	85	0
I1709_enhanced	4455	24	0	49	0
I1710	3972	163	0	393	0
I1679_enhanced	4293	73	0	162	0
I1699	3284	350	0	894	0
I1708	3193	365	0	970	0
I4427	3549	306	0	673	0
I13778	1076	1007	0	2445	0
I0231	214	1192	0	3122	0
I1525	897	1030	0	2601	0
I0726	3612	265	0	651	0
I1099	2260	656	0	1612	0
I1100	3302	369	0	857	0
I1102	2765	515	0	1248	0
I1103	2014	734	0	1780	0
I0725	4329	55	0	144	0
I1926	3587	251	0	690	0
I5870	3620	250	0	658	0
I3719	3734	206	0	588	0
I3716	4110	124	0	294	0
I5872	4149	111	0	268	0
Darra.I.Kur_noUDG_d	4232	75	0	221	0
I14688	1296	898	0	2334	0
I14690	1394	935	0	2199	0
I14692	1163	869	0	2496	0
I16251	2724	545	0	1259	0
I16254	3880	194	0	454	0
I16256	3299	377	0	852	0
I17640	4501	8	0	19	0
I17623	4514	4	0	10	0
I14689	2177	684	0	1667	0
I15705	4139	112	0	277	0
I16253	2876	456	0	1196	0
I13835	444	1234	0	2850	0
I13838	1011	1087	0	2430	0
I13840	973	915	0	2640	0
I8471	3831	194	0	503	0
I13839	1116	929	0	2483	0
I14622	1636	811	0	2081	0
I14685	1253	851	0	2424	0
I15706	1153	916	0	2459	0
I14686	1210	903	0	2415	0
I14687	1435	845	0	2248	0
I15707	1170	997	0	2361	0
AltaiNeanderthal.DG	2	1409	150	2967	0
Aconcagua_noUDG.SG	780	1005	0	2743	0
I0308	2652	507	0	1369	0
I0309	2151	690	0	1687	0
I2230	1155	932	0	2441	0
I2232	4413	35	0	80	0
I7086	4069	144	0	315	0
I12941	1020	986	0	2522	0
I12942	3304	345	0	879	0
I12943	1065	1004	0	2459	0
Yaghan890_noUDG.SG	3659	243	0	626	0
Yaghan894_noUDG.SG	2150	695	0	1683	0
Yaghan895_noUDG.SG	2073	707	0	1748	0
I12355	1730	801	0	1997	0
I8351	1883	752	0	1893	0
I8348	3750	230	0	548	0
I8349	2801	450	0	1277	0
I8350	4231	78	0	219	0
I12376	3721	231	0	576	0
I12356	1863	769	0	1896	0
I12357	2056	679	0	1793	0
I12358	1439	910	0	2179	0
I12359	3130	396	0	1002	0
I12360	4045	135	0	348	0
I12361	3988	149	0	391	0
MA572_noUDG.SG	4502	6	0	20	0
MA577_noUDG.SG	1077	964	0	2487	0
I12362	1279	927	0	2322	0
I12354	794	1064	0	2670	0
I12363	1743	838	0	1947	0
I12364	3661	243	0	624	0
I12366	2221	661	0	1646	0
I12367	2921	498	0	1109	0
I12365	3086	435	0	1007	0
I16119	2091	657	0	1780	0
I1407	1320	925	0	2283	0
I1409	4168	111	0	249	0
I1631	1168	945	0	2415	0
I1632	1210	918	0	2400	0
I1634	1446	853	0	2229	0
I1630	588	1039	0	2901	0
I1659	1171	924	0	2433	0
I1660	1056	965	0	2507	0
I1633	1135	969	0	2424	0
I1635	1212	919	0	2397	0
I1658	1134	913	0	2481	0
ARM001	1839	737	0	1952	0
ARM002	1574	854	0	2100	0
I13599	1129	993	0	2406	0
I14339	2575	546	0	1407	0
I14341	2732	448	0	1348	0
I14343_d	4429	31	0	68	0
I14346	4350	48	0	130	0
I15132	1315	888	0	2325	0
I16706	4453	19	0	56	0
I16920	2966	450	0	1112	0
I14340	1063	941	0	2524	0
I17499	4480	16	0	32	0
I1657	1202	859	0	2467	0
I14812	1623	841	0	2064	0
I16116	1950	761	0	1817	0
I16117	1859	783	0	1886	0
I16191	1842	764	0	1922	0
I16193	2750	506	0	1272	0
I16195	4161	96	0	271	0
I17180	2405	613	0	1510	0
I17181	1907	727	0	1894	0
I16553	4427	29	0	72	0
I16546	3806	239	0	483	0
I16194	3056	441	0	1031	0
I16219	2623	573	0	1332	0
I16547	4498	9	0	21	0
I19322	888	1015	0	2625	0
I13947	3599	289	0	640	0
I14054	1112	980	0	2436	0
I14057	1131	956	0	2441	0
I16536	3634	259	0	635	0
I16707	1703	802	0	2023	0
I17184	2060	707	0	1761	0
I3938	3543	287	0	698	0
I3944	4304	64	0	160	0
I17308	3235	396	0	897	0
I19327	891	1037	0	2600	0
I1636	1078	931	0	2519	0
I1639	1456	847	0	2225	0
I1637	2825	458	0	1245	0
I13948	1274	833	0	2421	0
I15732	1176	941	0	2411	0
I15733	1150	960	0	2418	0
I15734	1093	906	0	2529	0
I15749	1057	961	0	2510	0
I16217	1985	733	0	1810	0
I16220	1863	771	0	1894	0
I16537	1838	776	0	1914	0
I16554	1896	790	0	1842	0
I17182	2279	657	0	1592	0
I18479	1811	743	0	1974	0
I19329	795	1118	0	2615	0
I19331	816	1001	0	2711	0
I19332	844	1047	0	2637	0
I19333	939	1024	0	2565	0
I19334	819	1029	0	2680	0
I19335	1076	946	0	2506	0
I19336	842	1057	0	2629	0
I19337	3742	208	0	578	0
I19338	871	1059	0	2598	0
I19339	807	1007	0	2714	0
I19341	895	1086	0	2547	0
I19342	836	1022	0	2670	0
I19343	763	1003	0	2762	0
I19344	825	952	0	2751	0
I19345	985	984	0	2559	0
I19346	883	957	0	2688	0
I19347	804	1048	0	2676	0
I19348	894	978	0	2656	0
I19349	2576	545	0	1407	0
I19350	838	991	0	2699	0
I19351	882	1042	0	2604	0
I19352	936	1053	0	2539	0
I19353	781	1020	0	2727	0
I19354	756	1072	0	2700	0
I20439	1022	1012	0	2494	0
I20440	2371	603	0	1554	0
I20441	1281	879	0	2368	0
I20443	813	1015	0	2700	0
I14051	3026	410	0	1092	0
I14052	1190	909	0	2429	0
I14053	1291	948	0	2289	0
I14055	3413	312	0	803	0
I14056	4111	112	0	305	0
I14066	1388	785	0	2355	0
I14588	1259	960	0	2309	0
I14601	1184	891	0	2453	0
I14602	1248	965	0	2315	0
I14603	892	970	0	2666	0
I14605	4349	55	0	124	0
I14606	2569	567	0	1392	0
I14618	1134	981	0	2413	0
I14620	1165	926	0	2437	0
I15729	1062	1008	0	2458	0
I15748	1192	986	0	2350	0
I15750	1222	902	0	2404	0
I16196	2081	746	0	1701	0
I18162	1927	726	0	1875	0
I18163	1917	734	0	1877	0
I18165	1889	718	0	1921	0
I18166	1950	690	0	1888	0
I18167	1922	677	0	1929	0
I18168	1802	739	0	1987	0
I18248	1157	947	0	2424	0
I18467	2534	586	0	1408	0
I18468	1220	996	0	2312	0
I18469	1121	939	0	2468	0
I18470	1207	921	0	2400	0
I18472	1572	841	0	2115	0
I18478	593	1055	0	2880	0
I18481	1479	861	0	2188	0
I18486	1109	998	0	2421	0
I18487	1163	832	0	2533	0
I19321	782	1045	0	2701	0
I19323	820	1001	0	2707	0
I19324	784	1003	0	2741	0
I19325	1002	965	0	2561	0
I19326	781	1039	0	2708	0
I19328	975	972	0	2581	0
I14065	1451	845	0	2232	0
I16376	2242	636	0	1650	0
I14619	1274	881	0	2373	0
I14621	1272	920	0	2336	0
I18483	1385	830	0	2313	0
I15730	4392	40	0	96	0
I18164	1932	675	0	1921	0
I18247	1262	967	0	2299	0
I14617	1218	862	0	2448	0
I15731	3250	348	0	930	0
DA31_noUDG.SG	3559	259	0	710	0
DA35_noUDG.SG	1368	737	0	2423	0
RISE396_noUDG.SG	4248	73	0	207	0
RISE397_noUDG.SG	3504	253	0	771	0
RISE407_noUDG.SG	3780	190	0	558	0
RISE408_noUDG.SG	4044	135	0	349	0
RISE412_noUDG.SG	4054	119	0	355	0
I18267	1315	920	0	2293	0
I18269	1458	898	0	2172	0
I18270	1322	906	0	2300	0
I18271	1180	893	0	2455	0
I18272	1271	930	0	2327	0
I18274	1262	807	0	2459	0
I18275	1421	859	0	2248	0
I18276	1229	900	0	2399	0
I18277	1202	965	0	2361	0
I18278	1301	922	0	2305	0
I18279	1192	927	0	2409	0
I18280	1214	961	0	2353	0
I18273	1397	848	0	2283	0
I18159	1933	732	0	1863	0
I18160	1749	776	0	2003	0
I18161	2130	628	0	1770	0
I18236	1403	940	0	2185	0
I18237	1331	916	0	2281	0
I18238	1225	941	0	2362	0
I20436	2728	505	0	1295	0
I20444	2318	630	0	1580	0
I20438	773	1081	0	2674	0
I20437	855	1071	0	2602	0
I20442	3190	369	0	969	0
I14813	1269	912	0	2347	0
I1656	1085	939	0	2504	0
I17183	1837	746	0	1945	0
I19340	3110	393	0	1025	0
I16120	2555	567	0	1406	0
RISE413_noUDG.SG	4433	26	0	69	0
RISE416_noUDG.SG	4392	37	0	99	0
RISE423_noUDG.SG	2999	422	0	1107	0
I10252	937	1074	0	2517	0
I13949	4261	76	0	191	0
I11853	4149	107	0	272	0
I11855	1341	900	0	2287	0
I13031	4101	116	0	311	0
I13032	4427	39	0	62	0
I16118	2771	527	0	1230	0
I13035	4020	135	0	373	0
I5068	3146	374	0	1008	0
I5069	1062	952	0	2514	0
I11699	974	952	0	2602	0
I11701	961	1010	0	2557	0
I11708	1104	1006	0	2418	0
I2483_noUDG	1706	762	0	2060	0
I2484	3452	300	0	776	0
I1577	3606	241	0	681	0
I6913	4506	7	0	15	0
I5208	854	998	0	2676	0
I5205	1055	937	0	2536	0
I5206	1106	983	0	2439	0
I5207	807	1037	0	2684	0
ALX002	2991	401	0	1136	0
MTT001	958	965	0	2605	0
POT002	1507	833	0	2188	0
I13320	1079	898	0	2551	0
I14875	2727	490	0	1311	0
I14922	1371	946	0	2211	0
I14923	2407	594	0	1527	0
I13318	1026	975	0	2527	0
I13319	1074	1001	0	2453	0
I13321	1052	925	0	2551	0
I13736	3855	190	0	483	0
I14878	1665	812	0	2051	0
I14920	2323	628	0	1577	0
I14921	1853	747	0	1928	0
PCV001	3237	378	0	913	0
PCV003	3061	404	0	1063	0
PCV004	3928	155	0	445	0
I14876	3359	340	0	829	0
I13322	973	943	0	2612	0
I13737	1746	764	0	2018	0
I13738	3213	387	0	928	0
I13739	3478	295	0	755	0
I13558	3395	317	0	816	0
I14879	1397	832	0	2299	0
I14880	2889	494	0	1145	0
I14881	3512	310	0	706	0
I14882	2379	590	0	1559	0
I14883	1333	885	0	2310	0
I13560	3166	379	0	983	0
PC537_noUDG.SG	2	1235	0	3291	0
B-04_noUDG.SG	4286	61	0	181	0
MX-01_noUDG.SG	4139	120	0	269	0
GoyetQ116-1_noUDG	2248	605	0	1675	0
GoyetQ376-19_noUDG_d	4503	7	0	18	0
GoyetQ53-1_noUDG	4493	9	0	26	0
GoyetQ56-16_noUDG	4486	10	0	32	0
GoyetQ-2_udg	3590	280	0	658	0
I24540	3206	358	0	964	0
I7543	4035	150	0	343	0
I8041	4243	89	0	196	0
I19950	1867	764	0	1897	0
I5455	1430	900	0	2198	0
I6235	1338	881	0	2309	0
I6236	1057	1010	0	2461	0
I19167	4399	35	0	94	0
I19942	4023	162	0	343	0
I3442	764	1092	0	2672	0
I5454	1903	728	0	1897	0
I7544	1680	796	0	2052	0
I13267	1345	875	0	2308	0
I20428_d	4477	13	0	38	0
I5456	2580	544	0	1404	0
I5457	3353	336	0	839	0
I19170	4251	81	0	196	0
I19169	4232	88	0	208	0
I13268	3892	182	0	454	0
I3443	2708	485	0	1335	0
IO2	1989	707	0	1832	0
MIS3	1108	908	0	2512	0
MIS5	2463	564	0	1501	0
I0976	3856	179	0	493	0
I0977	4263	80	0	185	0
I0978	3596	271	0	661	0
I0979	4431	19	0	78	0
MIS7	1590	788	0	2150	0
I19561	2634	575	0	1319	0
NQO002	4468	16	0	44	0
TAU001	4205	109	0	214	0
XAR001	833	1041	0	2654	0
XAR002	1716	843	0	1969	0
Botocudo17_noUDG.SG	1052	933	0	2543	0
Botocudo15_noUDG.SG	816	1009	0	2703	0
Enoque65_noUDG.SG	4338	38	0	152	0
I9054_noUDG_d	3725	224	0	579	0
I9055_noUDG_d	4382	34	0	112	0
I9056_noUDG_d	4334	46	0	148	0
I9058_noUDG	4020	140	0	368	0
I9057_noUDG_d	4479	11	0	38	0
CP18	2122	643	0	1763	0
CP25	1705	811	0	2012	0
CP23	2322	627	0	1579	0
CP21	1687	799	0	2042	0
