I2446	58326	11914	0	28417	0
I3587	97960	205	0	492	0
I2189	88159	3016	0	7482	0
I1701	97009	451	0	1197	0
I0725	95058	1068	0	2531	0
I5870	81619	4988	0	12050	0
I3719	82976	4591	0	11090	0
I3716	90734	2389	0	5534	0
I5872	90800	2307	0	5550	0
Darra.I.Kur_noUDG_d	93057	1595	0	4005	0
ARM001	46455	15135	0	37067	0
DA31_noUDG.SG	77511	5941	0	15205	0
DA35_noUDG.SG	31668	18878	0	48111	0
RISE408_noUDG.SG	88835	2748	0	7074	0
I5068	71239	7946	0	19472	0
I5069	26870	21482	0	50305	0
I6913	98066	174	0	417	0
I5208	22351	22387	0	53919	0
I6912_noUDG	95548	897	0	2212	0
I5205	28465	20878	0	49314	0
I5206	30183	20184	0	48290	0
I5207	21825	22487	0	54345	0
ALX002	66825	9309	0	22523	0
MTT001	24895	21280	0	52482	0
POT002	39128	17364	0	42165	0
I0781	58084	11752	0	28821	0
I0785	92223	1909	0	4525	0
I2423	57301	12068	0	29288	0
I2424	43717	16094	0	38846	0
I2425	80711	5284	0	12662	0
I2427	43315	16101	0	39241	0
I2430	47894	14891	0	35872	0
I2431	37813	17520	0	43324	0
I2509	26123	21415	0	51119	0
I2519	34574	18664	0	45419	0
I2526	68161	8921	0	21575	0
I2181	92961	1624	0	4072	0
I2426	96192	730	0	1735	0
I2175	63772	10166	0	24719	0
Bul10	92901	1640	0	4116	0
I2510	30707	19848	0	48102	0
I2165	27618	21018	0	50021	0
I2176	47334	14837	0	36486	0
Bul4	67596	8950	0	22111	0
I5769	39894	17046	0	41717	0
I0679_d	65590	9282	0	23785	0
I2163	30320	19866	0	48471	0
I2521	32354	19373	0	46930	0
I0706	77625	6225	0	14807	0
I0698	38784	17712	0	42161	0
I0704	90548	2292	0	5817	0
I1298	90890	2224	0	5543	0
I2529	46889	15267	0	36501	0
ANI159-ANI181	63964	10035	0	24658	0
ANI153	96755	563	0	1339	0
HG00759.SG	325	30388	0	67944	0
HG00766.SG	305	29946	0	68406	0
HG00844.SG	248	30424	0	67985	0
HG00851.SG	146	29789	0	68722	0
HG00864.SG	7445	27990	0	63222	0
HG00867.SG	511	29763	0	68383	0
HG00879.SG	7879	27994	0	62784	0
HG00881.SG	431	30077	0	68149	0
HG00956.SG	562	30119	0	67976	0
HG00978.SG	878	30229	0	67550	0
HG00982.SG	756	30332	0	67569	0
HG01028.SG	777	29945	0	67935	0
HG01029.SG	696	29845	0	68116	0
HG01031.SG	2559	29586	0	66512	0
HG01046.SG	965	29750	0	67942	0
HG01794.SG	1950	30034	0	66673	0
