I2446	24613	5092	0	12519	0
I3587	41918	90	0	216	0
I2189	37382	1400	0	3442	0
I1701	41481	201	0	542	0
I0725	40632	456	0	1136	0
I5870	34642	2228	0	5354	0
I3719	35156	2067	0	5001	0
I3716	38681	1083	0	2460	0
I5872	38698	1040	0	2486	0
Darra.I.Kur_noUDG_d	39758	684	0	1782	0
ARM001	19265	6552	0	16407	0
DA31_noUDG.SG	33105	2530	0	6589	0
DA35_noUDG.SG	13355	7956	0	20913	0
RISE408_noUDG.SG	38016	1176	0	3032	0
I5068	30188	3325	0	8711	0
I5069	11189	9202	0	21833	0
I6913	41944	90	0	190	0
I5208	9013	9433	0	23778	0
I6912_noUDG	40869	380	0	975	0
I5205	11568	9087	0	21569	0
I5206	12322	8616	0	21286	0
I5207	8847	9327	0	24050	0
ALX002	28197	4085	0	9942	0
MTT001	10092	9027	0	23105	0
POT002	15909	7584	0	18731	0
I0781	24506	4976	0	12742	0
I0785	39448	794	0	1982	0
I2423	23750	5289	0	13185	0
I2424	18157	6800	0	17267	0
I2425	34237	2271	0	5716	0
I2427	17850	6752	0	17622	0
I2430	19874	6414	0	15936	0
I2431	15476	7489	0	19259	0
I2509	10502	9288	0	22434	0
I2519	14015	8005	0	20204	0
I2526	28585	3846	0	9793	0
I2181	39629	749	0	1846	0
I2426	41146	304	0	774	0
I2175	26681	4408	0	11135	0
Bul10	39617	738	0	1869	0
I2510	12426	8267	0	21531	0
I2165	11216	8939	0	22069	0
I2176	19599	6512	0	16113	0
Bul4	28276	3946	0	10002	0
I5769	16198	7465	0	18561	0
I0679_d	27302	4055	0	10867	0
I2163	12309	8597	0	21318	0
I2521	13154	8348	0	20722	0
I0706	33071	2743	0	6410	0
I0698	15918	7711	0	18595	0
I0704	38569	1001	0	2654	0
I1298	38723	991	0	2510	0
I2529	19338	6604	0	16282	0
ANI159-ANI181	26930	4345	0	10949	0
ANI153	41397	235	0	592	0
HG00759.SG	123	12944	0	29157	0
HG00766.SG	126	12633	0	29465	0
HG00844.SG	96	12811	0	29317	0
HG00851.SG	55	12590	0	29579	0
HG00864.SG	3369	11917	0	26938	0
HG00867.SG	206	12581	0	29437	0
HG00879.SG	3423	11766	0	27035	0
HG00881.SG	164	12792	0	29268	0
HG00956.SG	216	12856	0	29152	0
HG00978.SG	337	12980	0	28907	0
HG00982.SG	309	13101	0	28814	0
HG01028.SG	312	12718	0	29194	0
HG01029.SG	274	12588	0	29362	0
HG01031.SG	1158	12677	0	28389	0
HG01046.SG	367	12692	0	29165	0
HG01794.SG	794	12927	0	28503	0
HG01795.SG	204	12730	0	29290	0
HG01796.SG	250	12895	0	29079	0
HG01797.SG	136	12726	0	29362	0
HG01798.SG	298	12637	0	29289	0
HG01799.SG	213	12777	0	29234	0
HG01800.SG	187	12992	0	29045	0
HG01801.SG	180	12728	0	29316	0
HG01802.SG	209	12825	0	29190	0
HG01804.SG	443	7941	9876	23964	0
HG01805.SG	283	12866	0	29075	0
HG01806.SG	245	12819	0	29160	0
HG01807.SG	165	12604	0	29455	0
HG01808.SG	403	12769	0	29052	0
HG01809.SG	341	12637	0	29246	0
